UDI,Product ID,Type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,Machine failure,TWF,HDF,PWF,OSF,RNF
5155,M01553,M,298.2,307.6,1592,39.0,220,0,0,0,0,0,0
5156,L02577,L,300.0,309.9,1366,51.4,49,0,0,0,0,0,0
5157,L02578,L,299.3,310.4,1727,38.9,48,0,0,0,0,0,0
5158,M01554,M,297.8,306.6,1769,40.4,153,0,0,0,0,0,0
5159,L02579,L,299.7,309.3,1673,29.0,221,0,0,0,0,0,0
5160,L02580,L,300.8,310.0,1471,27.5,160,0,0,0,0,0,0
5161,M01555,M,301.0,311.0,1548,49.8,106,0,0,0,0,0,0
5162,L02581,L,304.3,313.6,1818,57.2,19,1,0,0,1,0,0
5163,L02582,L,300.9,309.1,1767,41.1,228,1,1,0,0,0,0
5164,L02583,L,302.3,311.2,1894,38.3,118,0,0,0,0,0,0
5165,L02584,L,300.1,311.7,1398,50.2,76,0,0,0,0,0,0
5166,H01027,H,303.4,313.6,1382,43.4,71,0,0,0,0,0,0
5167,L02585,L,304.8,315.0,1562,16.0,223,1,0,0,1,0,0
5168,L02586,L,301.1,310.8,1610,49.9,209,0,0,0,0,0,0
5169,L02587,L,298.0,307.9,1512,26.6,236,0,0,0,0,0,0
5170,M01556,M,298.9,308.5,1468,39.9,168,0,0,0,0,0,0
5171,L02588,L,300.6,311.1,1764,35.6,125,0,0,0,0,0,0
5172,M01557,M,300.9,311.0,1521,33.6,10,0,0,0,0,0,0
5173,L02589,L,301.4,310.2,1320,40.5,54,0,0,0,0,0,0
5174,L02590,L,300.9,311.2,1341,48.9,229,1,1,0,0,1,0
5175,L02591,L,300.0,307.5,1582,40.3,234,0,0,0,0,0,0
5176,H01028,H,298.7,309.1,2075,54.1,46,1,0,0,1,0,0
5177,H01029,H,300.8,309.4,1363,55.3,126,1,0,1,0,0,0
5178,L02592,L,303.7,313.6,1481,55.2,77,0,0,0,0,0,0
5179,M01558,M,302.0,310.8,1968,39.4,103,0,0,0,0,0,0
5180,H01030,H,301.1,311.1,1451,35.2,49,0,0,0,0,0,0
5181,L02593,L,302.1,312.7,1619,39.7,96,0,0,0,0,0,0
5182,H01031,H,299.3,310.8,1873,51.3,116,1,0,0,1,0,0
5183,L02594,L,299.0,307.5,1367,50.7,104,1,0,1,0,0,0
5184,H01032,H,298.5,309.5,1482,14.0,22,1,0,0,1,0,0
5185,M01559,M,299.7,309.8,1451,43.1,60,0,0,0,0,0,0
5186,H01033,H,299.2,308.7,1266,16.3,6,1,0,0,1,0,0
5187,M01560,M,302.4,313.2,1818,39.8,14,0,0,0,0,0,0
5188,L02595,L,299.0,308.8,1433,34.7,78,0,0,0,0,0,0
5189,H01034,H,298.4,309.1,1381,31.6,8,0,0,0,0,0,0
5190,L02596,L,303.9,312.9,1458,48.5,212,0,0,0,0,0,0
5191,L02597,L,299.1,308.5,1704,33.5,164,0,0,0,0,0,0
5192,M01561,M,300.3,311.2,1558,39.9,230,0,0,0,0,0,0
5193,M01562,M,300.9,312.4,1396,30.7,58,0,0,0,0,0,0
5194,H01035,H,297.7,307.7,1611,40.7,155,0,0,0,0,0,0
5195,L02598,L,302.5,309.7,1683,49.6,107,0,0,0,0,0,0
5196,M01563,M,301.3,311.1,1533,31.2,133,0,0,0,0,0,0
5197,M01564,M,303.1,313.1,1495,46.4,137,0,0,0,0,0,0
5198,L02599,L,298.6,308.4,1719,40.6,14,0,0,0,0,0,0
5199,L02600,L,300.2,310.5,1505,40.5,117,0,0,0,0,0,0
5200,L02601,L,300.1,309.6,1825,36.5,87,0,0,0,0,0,0
5201,L02602,L,300.5,311.3,1402,47.7,3,0,0,0,0,0,0
5202,H01036,H,297.1,305.9,1398,46.7,238,1,1,0,0,0,0
5203,M01565,M,300.2,311.4,1376,38.7,113,0,0,0,0,0,0
5204,M01566,M,297.1,308.7,1495,42.0,226,0,0,0,0,0,0
5205,H01037,H,300.7,309.8,1538,47.4,57,0,0,0,0,0,0
5206,L02603,L,295.7,304.8,1300,45.4,142,0,0,0,0,0,0
5207,H01038,H,296.3,306.7,1555,36.9,243,1,1,0,0,0,0
5208,L02604,L,301.6,310.4,1639,51.7,164,0,0,0,0,0,0
5209,H01039,H,298.9,308.4,1275,48.6,1,0,0,0,0,0,0
5210,L02605,L,298.0,309.1,1444,61.1,174,1,0,0,1,0,0
5211,H01040,H,302.5,313.2,1639,24.3,103,0,0,0,0,0,0
5212,L02606,L,300.7,312.7,1342,47.0,123,0,0,0,0,0,0
5213,L02607,L,301.7,311.9,1481,51.5,155,0,0,0,0,0,0
5214,M01567,M,299.7,309.1,1732,50.1,68,1,0,0,1,0,0
5215,L02608,L,305.4,315.5,1859,37.5,214,0,0,0,0,0,0
5216,M01568,M,298.8,308.6,1616,26.4,200,0,0,0,0,0,0
5217,L02609,L,303.5,313.4,1507,55.4,70,0,0,0,0,0,0
5218,M01569,M,299.9,309.9,1448,35.2,67,0,0,0,0,0,0
5219,L02610,L,296.7,305.8,1701,37.0,146,0,0,0,0,0,0
5220,L02611,L,301.0,311.3,1740,60.7,7,1,0,0,1,0,0
5221,L02612,L,300.6,309.2,1330,27.3,30,1,0,1,0,0,0
5222,L02613,L,297.9,307.2,1700,48.2,13,0,0,0,0,0,0
5223,L02614,L,298.2,308.1,1429,32.5,28,0,0,0,0,0,0
5224,L02615,L,300.0,307.7,1384,32.2,136,0,0,0,0,0,0
5225,L02616,L,300.7,311.5,1510,41.7,100,0,0,0,0,0,0
5226,L02617,L,295.1,303.0,1715,46.8,69,0,0,0,0,0,0
5227,M01570,M,302.1,312.8,1593,49.5,233,0,0,0,0,0,0
5228,H01041,H,299.0,307.7,1588,50.8,187,0,0,0,0,0,0
5229,L02618,L,297.3,306.9,1601,32.9,91,0,0,0,0,0,0
5230,M01571,M,301.9,312.4,1621,28.6,44,0,0,0,0,0,0
5231,M01572,M,300.0,312.2,1517,36.6,73,0,0,0,0,0,0
5232,L02619,L,302.4,312.5,1651,43.5,53,0,0,0,0,0,0
5233,M01573,M,300.9,308.9,1419,37.9,44,0,0,0,0,0,0
5234,L02620,L,300.0,311.0,1654,3.8,2,1,0,0,1,0,0
5235,M01574,M,299.7,309.5,1691,21.7,75,0,0,0,0,0,0
5236,L02621,L,301.0,311.1,1663,37.6,35,0,0,0,0,0,0
5237,M01575,M,299.2,309.8,1672,48.6,138,0,0,0,0,0,0
5238,M01576,M,298.3,306.1,1621,31.0,200,0,0,0,0,0,0
5239,L02622,L,301.2,311.2,1748,47.3,133,0,0,0,0,0,0
5240,L02623,L,299.7,309.3,1168,25.0,203,1,0,0,1,0,0
5241,H01042,H,300.1,311.3,1690,42.6,237,0,0,0,0,0,0
5242,L02624,L,302.2,312.9,1891,42.6,116,0,0,0,0,0,0
5243,M01577,M,299.8,308.2,1426,44.7,40,0,0,0,0,0,0
5244,H01043,H,300.0,311.3,1406,29.9,71,0,0,0,0,0,0
5245,M01578,M,298.8,309.2,1768,24.5,168,0,0,0,0,0,0
5246,M01579,M,300.9,309.4,1372,47.3,204,1,0,1,0,0,0
5247,M01580,M,300.7,310.8,1418,24.7,189,0,0,0,0,0,0
5248,H01044,H,301.8,312.8,1568,32.3,106,0,0,0,0,0,0
5249,L02625,L,298.8,307.6,1394,53.9,136,0,0,0,0,0,0
5250,L02626,L,299.1,310.5,1694,41.7,83,0,0,0,0,0,0
5251,L02627,L,301.6,310.1,1396,43.7,103,0,0,0,0,0,0
5252,H01045,H,300.5,309.7,1602,46.2,137,0,0,0,0,0,0
5253,M01581,M,298.2,307.3,1588,45.9,40,0,0,0,0,0,0
5254,L02628,L,302.6,314.0,1835,39.8,154,0,0,0,0,0,0
5255,H01046,H,296.6,306.1,1746,31.0,180,0,0,0,0,0,0
5256,L02629,L,301.6,310.4,1443,66.8,3,1,0,0,1,0,0
5257,L02630,L,297.5,307.9,1311,37.1,9,0,0,0,0,0,0
5258,M01582,M,303.8,314.5,1687,43.3,48,0,0,0,0,0,0
5259,L02631,L,296.9,307.6,1421,44.4,146,0,0,0,0,0,0
5260,H01047,H,302.3,312.0,1477,34.7,73,0,0,0,0,0,0
5261,L02632,L,299.8,310.1,1348,35.7,177,0,0,0,0,0,0
5262,H01048,H,299.3,308.6,1659,54.9,47,1,0,0,1,0,0
5263,M01583,M,300.4,312.1,1422,32.6,123,0,0,0,0,0,0
5264,L02633,L,301.3,312.4,1531,44.1,150,0,0,0,0,0,0
5265,H01049,H,298.2,309.3,1534,49.0,99,0,0,0,0,0,0
5266,M01584,M,298.4,309.2,1570,37.9,232,0,0,0,0,0,0
5267,L02634,L,301.3,311.8,1656,39.1,136,0,0,0,0,0,0
5268,L02635,L,296.6,305.4,1494,49.6,193,0,0,0,0,0,0
5269,H01050,H,298.8,309.4,1405,38.6,18,0,0,0,0,0,0
5270,L02636,L,306.1,316.2,1205,19.2,199,1,0,0,1,0,0
5271,L02637,L,298.1,309.4,1556,55.0,217,1,0,0,0,1,0
5272,L02638,L,302.3,313.1,1509,30.2,125,0,0,0,0,0,0
5273,L02639,L,298.8,309.4,1410,42.2,178,0,0,0,0,0,0
5274,M01585,M,301.0,309.3,1549,26.8,227,0,0,0,0,0,0
5275,L02640,L,301.3,311.2,1691,34.9,10,0,0,0,0,0,0
5276,L02641,L,302.3,311.7,1737,35.6,2,0,0,0,0,0,0
5277,L02642,L,299.6,309.9,1263,41.7,188,0,0,0,0,0,0
5278,L02643,L,304.0,313.6,1473,31.2,221,0,0,0,0,0,0
5279,H01051,H,298.8,308.5,1710,59.8,209,1,0,0,1,0,0
5280,L02644,L,300.5,311.0,1823,40.2,144,0,0,0,0,0,0
5281,H01052,H,300.5,310.1,1391,48.8,114,0,0,0,0,0,0
5282,L02645,L,297.8,307.9,1784,39.9,72,0,0,0,0,0,0
5283,L02646,L,299.4,307.9,1296,50.0,29,1,0,1,0,0,0
5284,H01053,H,300.3,309.5,1743,19.0,79,1,0,0,1,0,0
5285,L02647,L,299.1,309.8,1487,33.0,7,0,0,0,0,0,0
5286,M01586,M,304.9,313.7,1817,34.8,168,0,0,0,0,0,0
5287,H01054,H,298.3,309.5,1454,34.7,153,0,0,0,0,0,0
5288,L02648,L,302.4,313.4,1482,45.2,4,0,0,0,0,0,0
5289,L02649,L,301.7,311.4,1514,45.9,68,0,0,0,0,0,0
5290,M01587,M,300.0,313.0,1262,39.3,237,0,0,0,0,0,0
5291,L02650,L,298.3,309.5,1222,39.5,151,0,0,0,0,0,0
5292,L02651,L,298.5,307.6,1629,64.4,77,1,0,0,1,0,0
5293,L02652,L,299.0,309.7,1714,43.2,124,0,0,0,0,0,0
5294,L02653,L,296.4,306.5,1646,17.7,68,1,0,0,1,0,0
5295,M01588,M,298.0,307.2,1313,47.7,163,0,0,0,0,0,0
5296,L02654,L,297.0,305.9,1623,45.6,216,0,0,0,0,0,0
5297,L02655,L,302.7,313.7,1360,51.6,144,0,0,0,0,0,0
5298,M01589,M,301.2,310.6,1610,46.0,197,0,0,0,0,0,0
5299,L02656,L,301.6,311.5,1740,31.0,70,0,0,0,0,0,0
5300,L02657,L,301.2,310.3,1603,48.9,173,0,0,0,0,0,0
5301,M01590,M,300.3,309.6,1800,41.0,78,0,0,0,0,0,0
5302,L02658,L,302.9,312.8,1511,50.5,69,0,0,0,0,0,0
5303,M01591,M,298.8,309.2,1499,55.5,31,0,0,0,0,0,0
5304,H01055,H,300.2,307.6,1550,38.8,59,0,0,0,0,0,0
5305,L02659,L,301.5,311.5,1297,48.8,127,0,0,0,0,0,0
5306,M01592,M,297.4,306.7,1465,50.3,126,0,0,0,0,0,0
5307,L02660,L,306.2,317.6,1481,41.6,169,0,0,0,0,0,0
5308,L02661,L,300.1,313.0,1487,59.6,39,1,0,0,1,0,0
5309,H01056,H,300.3,309.9,1586,50.5,26,0,0,0,0,0,0
5310,H01057,H,302.5,310.8,1273,34.1,103,1,0,1,0,0,0
5311,L02662,L,301.8,311.9,1332,42.6,4,0,0,0,0,0,0
5312,M01593,M,300.1,309.9,1740,48.6,188,0,0,0,0,0,0
5313,H01058,H,300.3,312.3,1178,59.2,126,0,0,0,0,0,0
5314,H01059,H,297.0,308.7,1648,46.2,188,0,0,0,0,0,0
5315,M01594,M,298.9,309.8,1471,42.9,207,0,0,0,0,0,0
5316,L02663,L,301.0,310.4,1566,52.6,51,0,0,0,0,0,0
5317,L02664,L,300.9,311.6,1816,37.8,74,0,0,0,0,0,0
5318,H01060,H,302.4,312.7,1514,30.1,230,1,1,0,0,0,0
5319,L02665,L,299.8,310.0,1649,47.0,88,0,0,0,0,0,0
5320,M01595,M,297.2,305.6,1548,36.2,127,0,0,0,0,0,0
5321,L02666,L,302.1,313.2,1518,67.2,65,1,0,0,1,0,0
5322,L02667,L,302.9,313.0,1496,42.5,219,0,0,0,0,0,0
5323,L02668,L,301.8,311.7,1663,47.1,134,0,0,0,0,0,0
5324,H01061,H,299.7,309.1,1407,33.7,165,0,0,0,0,0,0
5325,L02669,L,302.1,311.3,1335,52.6,178,0,0,0,0,0,0
5326,M01596,M,306.9,317.2,1551,39.7,126,0,0,0,0,0,0
5327,L02670,L,300.2,308.5,1572,38.8,113,0,0,0,0,0,0
5328,L02671,L,297.4,308.2,1211,39.0,0,0,0,0,0,0,0
5329,L02672,L,298.8,307.7,1536,27.1,209,0,0,0,0,0,0
5330,M01597,M,301.3,309.2,1318,37.5,75,1,0,1,0,0,0
5331,L02673,L,296.8,308.6,1650,45.5,244,1,0,0,0,1,0
5332,L02674,L,300.3,309.4,1215,24.5,176,1,0,0,1,0,0
5333,L02675,L,300.8,310.1,1882,50.2,199,1,0,0,1,0,0
5334,L02676,L,303.1,314.2,1477,37.3,19,0,0,0,0,0,0
5335,H01062,H,302.6,314.5,1383,42.4,98,0,0,0,0,0,0
5336,H01063,H,301.7,310.2,1487,17.7,41,1,0,0,1,0,0
5337,L02677,L,295.7,304.7,1637,42.2,143,0,0,0,0,0,0
5338,M01598,M,301.8,310.9,1697,29.6,241,0,0,0,0,0,0
5339,H01064,H,301.4,312.3,1488,36.5,32,0,0,0,0,0,0
5340,L02678,L,300.5,312.1,1280,24.3,231,1,0,0,1,0,0
5341,H01065,H,296.5,305.4,1320,31.2,88,0,0,0,0,0,0
5342,H01066,H,298.4,309.8,1589,38.4,82,0,0,0,0,0,0
5343,L02679,L,297.7,307.0,1714,37.3,226,1,1,0,0,0,0
5344,L02680,L,296.0,306.3,1738,48.8,15,0,0,0,0,0,0
5345,H01067,H,300.0,308.7,1568,21.3,143,1,0,0,1,0,0
5346,M01599,M,298.4,308.3,1711,39.5,175,0,0,0,0,0,0
5347,L02681,L,305.3,315.2,1880,39.0,88,0,0,0,0,0,0
5348,L02682,L,299.7,309.4,1751,35.4,223,0,0,0,0,0,0
5349,L02683,L,302.6,313.0,1703,30.9,54,0,0,0,0,0,0
5350,M01600,M,296.9,305.9,1393,51.0,235,0,0,0,0,0,0
5351,M01601,M,298.9,308.0,1710,60.5,155,1,0,0,1,0,0
5352,H01068,H,300.2,310.6,1620,22.9,200,0,0,0,0,0,0
5353,L02684,L,298.2,309.5,1654,30.8,209,0,0,0,0,0,0
5354,M01602,M,299.2,309.2,1763,30.0,150,0,0,0,0,0,0
5355,M01603,M,299.6,310.1,1602,37.2,29,0,0,0,0,0,0
5356,L02685,L,299.5,310.3,1519,52.6,188,0,0,0,0,0,0
5357,L02686,L,303.7,314.5,1346,45.3,95,0,0,0,0,0,0
5358,H01069,H,300.8,309.8,1484,38.5,87,0,0,0,0,0,0
5359,H01070,H,301.0,310.2,1576,40.2,202,0,0,0,0,0,0
5360,L02687,L,301.1,310.4,1587,36.8,243,1,1,0,0,0,0
5361,M01604,M,301.2,313.1,1581,47.4,124,0,0,0,0,0,0
5362,L02688,L,299.8,310.3,1709,48.6,25,0,0,0,0,0,0
5363,M01605,M,299.4,309.9,1692,45.9,138,0,0,0,0,0,0
5364,M01606,M,300.3,310.7,1526,18.0,19,1,0,0,1,0,0
5365,M01607,M,302.3,311.0,1386,40.1,43,0,0,0,0,0,0
5366,H01071,H,302.3,314.2,1606,38.1,17,0,0,0,0,0,0
5367,M01608,M,299.5,310.0,1940,49.9,161,1,0,0,1,0,0
5368,L02689,L,301.5,312.2,1595,42.4,99,0,0,0,0,0,0
5369,M01609,M,299.6,307.8,1485,45.6,3,0,0,0,0,0,0
5370,L02690,L,300.1,310.9,1633,35.0,212,0,0,0,0,0,0
5371,L02691,L,299.1,308.7,1644,49.4,89,0,0,0,0,0,0
5372,L02692,L,299.6,308.3,1642,52.3,141,0,0,0,0,0,0
5373,L02693,L,302.7,311.7,1783,23.7,89,0,0,0,0,0,0
5374,M01610,M,300.2,308.9,1607,27.0,140,0,0,0,0,0,0
5375,L02694,L,300.3,309.0,1775,47.6,89,0,0,0,0,0,0
5376,M01611,M,297.1,307.2,1579,38.3,40,0,0,0,0,0,0
5377,M01612,M,299.4,309.0,1808,50.3,206,1,0,0,1,0,0
5378,L02695,L,299.5,309.8,1754,42.4,90,0,0,0,0,0,0
5379,H01072,H,298.3,310.0,1703,46.9,184,0,0,0,0,0,0
5380,L02696,L,300.0,309.9,1679,32.5,214,0,0,0,0,0,0
5381,L02697,L,299.1,306.9,1949,43.4,21,0,0,0,0,0,0
5382,M01613,M,300.2,310.0,1730,43.4,137,0,0,0,0,0,0
5383,L02698,L,300.2,311.4,1385,33.1,196,0,0,0,0,0,0
5384,L02699,L,298.1,308.0,1582,50.0,195,0,0,0,0,0,0
5385,M01614,M,299.2,310.7,1490,21.0,49,1,0,0,1,0,0
5386,M01615,M,300.2,310.7,1907,42.1,99,0,0,0,0,0,0
5387,L02700,L,302.4,310.6,1762,27.1,15,0,0,0,0,0,0
5388,H01073,H,300.5,310.6,1901,29.8,223,0,0,0,0,0,0
5389,M01616,M,298.7,309.0,1401,49.9,138,0,0,0,0,0,0
5390,H01074,H,300.8,311.9,1735,29.0,102,0,0,0,0,0,0
5391,L02701,L,303.4,315.2,1293,28.6,224,0,0,0,0,0,0
5392,M01617,M,301.8,312.7,1253,45.8,226,1,1,0,0,0,0
5393,H01075,H,301.1,311.5,1466,28.9,239,0,0,0,0,0,0
5394,M01618,M,301.5,312.2,1808,50.2,195,1,0,0,1,0,0
5395,M01619,M,302.9,312.7,1360,46.4,214,0,0,0,0,0,0
5396,L02702,L,302.2,310.7,1534,32.2,66,0,0,0,0,0,0
5397,L02703,L,301.1,311.1,1750,49.8,19,1,0,0,1,0,0
5398,L02704,L,302.1,312.5,1689,20.6,192,0,0,0,0,0,0
5399,L02705,L,297.8,306.6,1934,44.7,32,1,0,0,1,0,0
5400,H01076,H,297.0,308.3,1538,27.5,137,0,0,0,0,0,0
5401,L02706,L,300.3,311.3,1458,34.8,235,0,0,0,0,0,0
5402,H01077,H,300.1,308.7,1342,35.4,194,1,0,1,0,0,0
5403,H01078,H,298.9,310.3,1472,52.8,54,0,0,0,0,0,0
5404,L02707,L,301.7,311.4,1340,35.0,159,0,0,0,0,0,0
5405,L02708,L,296.3,305.5,1216,39.2,44,0,0,0,0,0,0
5406,H01079,H,298.9,310.0,1889,35.6,186,0,0,0,0,0,0
5407,H01080,H,299.0,308.9,1546,30.2,101,0,0,0,0,0,0
5408,L02709,L,296.7,308.6,2001,29.7,30,0,0,0,0,0,0
5409,L02710,L,303.0,312.1,1387,43.1,212,0,0,0,0,0,0
5410,M01620,M,297.3,305.6,1461,39.7,215,0,0,0,0,0,0
5411,M01621,M,298.8,308.5,1399,47.6,122,0,0,0,0,0,0
5412,L02711,L,301.8,312.6,1423,37.6,87,0,0,0,0,0,0
5413,M01622,M,301.3,310.4,1694,37.9,179,0,0,0,0,0,0
5414,L02712,L,297.8,306.5,1639,47.7,137,0,0,0,0,0,0
5415,L02713,L,301.4,311.6,1694,36.3,5,0,0,0,0,0,0
5416,L02714,L,300.6,309.1,1778,25.6,219,0,0,0,0,0,0
5417,L02715,L,304.7,315.0,1736,48.5,128,0,0,0,0,0,0
5418,L02716,L,300.8,310.5,1357,33.2,249,0,0,0,0,0,0
5419,L02717,L,299.7,310.2,1444,40.7,110,0,0,0,0,0,0
5420,L02718,L,298.3,306.9,1559,33.7,173,0,0,0,0,0,0
5421,L02719,L,298.5,309.8,2205,30.3,107,0,0,0,0,0,0
5422,L02720,L,298.3,308.1,1676,21.0,73,0,0,0,0,0,0
5423,H01081,H,302.7,313.5,1557,43.4,104,0,0,0,0,0,0
5424,L02721,L,300.0,311.0,1658,6.1,157,1,0,0,1,0,0
5425,L02722,L,301.1,309.9,1430,53.0,116,0,0,0,0,0,0
5426,M01623,M,303.0,313.9,1584,50.3,78,0,0,0,0,0,0
5427,H01082,H,295.3,303.9,1708,30.9,205,0,0,0,0,0,0
5428,L02723,L,302.6,311.2,1532,55.9,190,0,0,0,0,0,0
5429,M01624,M,300.1,312.1,1402,60.6,87,0,0,0,0,0,0
5430,M01625,M,300.9,312.0,1524,37.3,62,0,0,0,0,0,0
5431,M01626,M,298.3,310.4,1480,44.1,73,0,0,0,0,0,0
5432,L02724,L,298.5,308.1,1295,41.4,217,0,0,0,0,0,0
5433,M01627,M,301.0,311.1,1435,55.1,128,0,0,0,0,0,0
5434,L02725,L,304.8,315.3,1288,26.1,125,0,0,0,0,0,0
5435,M01628,M,302.0,312.0,1316,37.7,19,0,0,0,0,0,0
5436,M01629,M,302.5,311.8,1333,49.2,28,0,0,0,0,0,0
5437,L02726,L,299.6,308.7,1708,48.1,161,0,0,0,0,0,0
5438,H01083,H,298.8,309.0,1804,39.6,193,0,0,0,0,0,0
5439,L02727,L,298.4,307.3,1263,53.9,193,0,0,0,0,0,0
5440,H01084,H,299.0,307.9,1820,42.3,129,0,0,0,0,0,0
5441,L02728,L,295.9,306.3,1336,41.1,199,0,0,0,0,0,0
5442,L02729,L,298.6,308.5,1671,47.0,53,0,0,0,0,0,0
5443,L02730,L,298.9,309.8,1584,39.4,88,0,0,0,0,0,0
5444,H01085,H,299.6,309.2,1651,40.5,17,0,0,0,0,0,0
5445,L02731,L,300.3,309.7,1329,32.1,236,0,0,0,0,0,0
5446,L02732,L,300.7,311.1,1213,69.3,208,1,0,0,0,1,0
5447,L02733,L,300.0,309.2,1394,35.3,29,0,0,0,0,0,0
5448,M01630,M,298.8,308.1,1614,47.3,7,0,0,0,0,0,0
5449,M01631,M,296.1,305.5,1888,59.1,169,1,0,0,1,0,0
5450,L02734,L,298.8,308.6,1353,26.6,237,0,0,0,0,0,0
5451,L02735,L,298.1,309.9,1520,46.1,156,0,0,0,0,0,0
5452,L02736,L,300.9,309.5,1403,40.2,50,0,0,0,0,0,0
5453,L02737,L,301.8,313.1,1534,57.9,82,1,0,0,1,0,0
5454,L02738,L,301.9,312.6,1192,30.9,119,0,0,0,0,0,0
5455,M01632,M,301.5,313.1,1806,32.5,100,0,0,0,0,0,0
5456,L02739,L,299.7,312.8,1542,39.5,151,0,0,0,0,0,0
5457,L02740,L,299.0,310.4,1702,35.1,209,1,1,0,0,0,0
5458,L02741,L,298.5,309.4,1496,35.4,137,0,0,0,0,0,0
5459,H01086,H,297.0,305.7,1572,60.3,143,1,0,0,1,0,0
5460,H01087,H,302.0,310.8,1740,41.3,120,0,0,0,0,0,0
5461,H01088,H,299.7,310.1,1561,32.2,49,0,0,0,0,0,0
5462,L02742,L,297.5,305.8,1568,36.1,40,0,0,0,0,0,0
5463,L02743,L,298.3,308.9,1395,44.0,233,0,0,0,0,0,0
5464,L02744,L,298.3,306.2,1442,43.4,53,0,0,0,0,0,0
5465,L02745,L,300.1,311.3,1356,34.2,43,0,0,0,0,0,0
5466,M01633,M,302.1,311.8,1405,23.7,59,1,0,0,1,0,0
5467,M01634,M,299.3,309.4,1761,39.5,68,0,0,0,0,0,0
5468,H01089,H,295.5,304.8,1861,39.2,78,0,0,0,0,0,0
5469,H01090,H,299.6,307.7,1314,33.5,22,1,0,1,0,0,0
5470,L02746,L,299.7,310.9,1608,52.8,222,1,0,0,0,1,0
5471,M01635,M,299.6,310.9,1481,45.7,93,0,0,0,0,0,0
5472,L02747,L,298.7,308.3,1788,41.3,70,0,0,0,0,0,0
5473,L02748,L,300.4,311.1,1562,36.4,19,0,0,0,0,0,0
5474,M01636,M,300.1,309.7,1536,57.3,38,1,0,0,1,0,0
5475,L02749,L,300.0,310.3,1404,28.5,2,0,0,0,0,0,0
5476,L02750,L,300.8,311.6,1263,35.0,2,0,0,0,0,0,0
5477,L02751,L,299.1,309.7,1674,35.5,158,0,0,0,0,0,0
5478,M01637,M,299.0,310.3,1601,43.0,6,0,0,0,0,0,0
5479,M01638,M,302.8,313.3,1605,46.6,128,0,0,0,0,0,0
5480,L02752,L,301.1,311.1,1430,26.6,183,0,0,0,0,0,0
5481,H01091,H,301.7,310.9,1511,33.2,154,0,0,0,0,0,0
5482,L02753,L,302.5,312.0,1679,44.5,241,0,0,0,0,0,0
5483,L02754,L,301.1,311.9,1713,33.3,192,0,0,0,0,0,0
5484,M01639,M,301.9,310.4,1327,36.0,69,1,0,1,0,0,0
5485,M01640,M,296.8,307.9,1424,41.7,211,1,1,0,0,0,0
5486,H01092,H,300.4,310.1,1289,30.2,166,0,0,0,0,0,0
5487,L02755,L,299.6,308.8,1574,42.8,107,0,0,0,0,0,0
5488,M01641,M,303.4,312.3,1696,46.1,2,0,0,0,0,0,0
5489,M01642,M,301.9,312.6,1488,40.4,186,0,0,0,0,0,0
5490,H01093,H,298.7,308.7,1419,54.3,1,0,0,0,0,0,0
5491,L02756,L,300.7,312.3,1477,47.3,174,0,0,0,0,0,0
5492,M01643,M,300.3,309.0,1950,39.6,95,0,0,0,0,0,0
5493,M01644,M,300.9,310.3,1751,36.8,19,0,0,0,0,0,0
5494,L02757,L,298.0,307.9,1668,57.5,227,1,0,0,1,1,0
5495,L02758,L,300.7,309.9,1595,33.4,26,0,0,0,0,0,0
5496,L02759,L,299.5,309.5,1535,37.3,83,0,0,0,0,0,0
5497,M01645,M,300.6,310.9,1375,35.9,18,0,0,0,0,0,0
5498,H01094,H,298.6,309.1,1347,44.0,182,0,0,0,0,0,0
5499,M01646,M,298.8,310.3,1436,62.6,62,1,0,0,1,0,0
5500,M01647,M,302.3,311.0,1367,42.5,212,0,0,0,0,0,0
5501,M01648,M,297.9,308.2,1429,36.8,42,0,0,0,0,0,0
5502,L02760,L,298.0,307.4,1519,41.9,211,0,0,0,0,0,0
5503,L02761,L,299.9,310.3,1533,26.9,132,0,0,0,0,0,0
5504,L02762,L,298.5,308.9,1426,38.1,118,0,0,0,0,0,0
5505,L02763,L,298.2,307.2,1626,57.0,147,1,0,0,1,0,0
5506,L02764,L,300.2,309.3,1504,46.6,203,0,0,0,0,0,0
5507,M01649,M,297.0,307.5,1576,52.3,111,0,0,0,0,0,0
5508,L02765,L,298.0,308.0,1404,50.1,188,0,0,0,0,0,0
5509,L02766,L,304.1,313.9,1662,32.9,189,0,0,0,0,0,0
5510,L02767,L,300.9,311.6,1442,59.1,73,0,0,0,0,0,0
5511,L02768,L,298.5,309.2,1825,22.2,244,0,0,0,0,0,0
5512,H01095,H,300.8,310.3,1497,43.3,190,0,0,0,0,0,0
5513,H01096,H,301.1,310.2,1521,19.4,149,1,0,0,1,0,0
5514,M01650,M,302.0,310.7,1644,22.9,37,0,0,0,0,0,0
5515,L02769,L,299.7,309.7,1683,49.4,91,0,0,0,0,0,0
5516,M01651,M,302.0,310.6,1702,33.1,139,0,0,0,0,0,0
5517,H01097,H,295.9,306.0,1855,52.4,102,1,0,0,1,0,0
5518,M01652,M,297.9,309.1,1656,18.3,201,1,0,0,1,0,0
5519,L02770,L,300.3,309.9,1526,39.1,239,0,0,0,0,0,0
5520,M01653,M,300.7,310.2,1443,27.8,60,0,0,0,0,0,0
